region;city;id;href
Пермский край;Кукуштан;7925;/banks/Permskiy_kray/Kukusshtan/
Пермский край;Култаево;7893;/banks/Permskiy_kray/Kultaevo/
Пермский край;Кунгур;445;/banks/Permskiy_kray/Kungur/
Пермский край;Купрос;7932;/banks/Permskiy_kray/Kupros/
Пермский край;Курашим;7924;/banks/Permskiy_kray/Kurasshim/
Пермский край;Курган;6451;/banks/Permskiy_kray/Kurgan/
Пермский край;Кусье-Александровский;7827;/banks/Permskiy_kray/Kus~e-Aleksandrovskiy/
Пермский край;Кыласово;7861;/banks/Permskiy_kray/Kyilasovo/
Пермский край;Кын;7872;/banks/Permskiy_kray/Kyin/
Пермский край;Ленинск;7937;/banks/Permskiy_kray/Leninsk/
Пермский край;Ленск;7793;/banks/Permskiy_kray/Lensk/
Пермский край;Лобаново;7907;/banks/Permskiy_kray/Lobanovo/
Пермский край;Лысьва;447;/banks/Permskiy_kray/Lyis~va/
Пермский край;Майкор;7928;/banks/Permskiy_kray/Maykor/
Пермский край;Майский;2397;/banks/Permskiy_kray/Mayskiy/
Пермский край;Малый Ашап;7754;/banks/Permskiy_kray/Malyiy_Asshap/
Пермский край;Мараты;7938;/banks/Permskiy_kray/Maratyi/
Пермский край;Марковский;7475;/banks/Permskiy_kray/Markovskiy/
Пермский край;Медведка;7825;/banks/Permskiy_kray/Medvedka/
Пермский край;Медянка;7751;/banks/Permskiy_kray/Medyanka/
Пермский край;Менделеево;7686;/banks/Permskiy_kray/Mendeleevo/
Пермский край;Моховое;7850;/banks/Permskiy_kray/Mohovoe/
Пермский край;Мулянка;7895;/banks/Permskiy_kray/Mulyanka/
Пермский край;Насадка;7786;/banks/Permskiy_kray/Nasadka/
Пермский край;Нердва;7682;/banks/Permskiy_kray/Nerdva/
Пермский край;Нижнее Галино;7688;/banks/Permskiy_kray/Nizhnee_Galino/
Пермский край;Нижние Муллы;7902;/banks/Permskiy_kray/Nizhnie_Mullyi/
Пермский край;Новоильинский;7821;/banks/Permskiy_kray/Novoil~inskiy/
Пермский край;Новорождественское;7864;/banks/Permskiy_kray/Novorozhdestvenskoe/
Пермский край;Ножовка;7349;/banks/Permskiy_kray/Nozhovka/
Пермский край;Ныроб;7416;/banks/Permskiy_kray/Nyirob/
Пермский край;Нытва;450;/banks/Permskiy_kray/Nyitva/
Пермский край;Оверята;7880;/banks/Permskiy_kray/Overyata/
Пермский край;Октябрьский;7530;/banks/Permskiy_kray/Oktyabr~skiy/
Пермский край;Орда;448;/banks/Permskiy_kray/Orda/
Пермский край;Орел;7325;/banks/Permskiy_kray/Orel/
Пермский край;Оса;449;/banks/Permskiy_kray/Osa/
Пермский край;Осинцево;7771;/banks/Permskiy_kray/Osintssevo/
Пермский край;Острожка;7808;/banks/Permskiy_kray/Ostrozhka/
Пермский край;Оханск;7816;/banks/Permskiy_kray/Ohansk/
Пермский край;Очер;452;/banks/Permskiy_kray/Ocher/
Пермский край;Ошиб (Кудымкарский р-н);7944;/banks/Permskiy_kray/Osshib_(Kudyimkarskiy_r-n)/
Пермский край;Ошья;7543;/banks/Permskiy_kray/Ossh~ya/
Пермский край;Павловский;7411;/banks/Permskiy_kray/Pavlovskiy/
Пермский край;Паль;7678;/banks/Permskiy_kray/Pal~/
Пермский край;Пантелеевка;7542;/banks/Permskiy_kray/Panteleevka/
Пермский край;Пашия;6254;/banks/Permskiy_kray/Passhiya/
Пермский край;Перемское;7717;/banks/Permskiy_kray/Peremskoe/
Пермский край;Пермь;433;/banks/Perm~/
Пермский край;Пермякова;7676;/banks/Permskiy_kray/Permyakova/
Пермский край;Петропавловск;7391;/banks/Permskiy_kray/Petropavlovsk/
Пермский край;Пешнигорт;7943;/banks/Permskiy_kray/Pesshnigort/
Пермский край;Платошино;7922;/banks/Permskiy_kray/Platosshino/
Пермский край;Плеханово;7852;/banks/Permskiy_kray/Plehanovo/
Пермский край;Пожва;7929;/banks/Permskiy_kray/Pozhva/
Пермский край;Полазна;3640;/banks/Permskiy_kray/Polazna/
Пермский край;Половодово;7466;/banks/Permskiy_kray/Polovodovo/
Пермский край;Посад;7773;/banks/Permskiy_kray/Posad/
Пермский край;поселок станция Чайковская;7818;/banks/Permskiy_kray/poselok_stantssiya_Chaykovskaya/
Пермский край;Прикамский;7492;/banks/Permskiy_kray/Prikamskiy/
Пермский край;Пуксиб;7960;/banks/Permskiy_kray/Puksib/
Пермский край;Путино;3694;/banks/Permskiy_kray/Putino/
Пермский край;Родники;7393;/banks/Permskiy_kray/Rodniki/
Пермский край;Рождественск;7681;/banks/Permskiy_kray/Rozhdestvensk/
Пермский край;Рождественское;7867;/banks/Permskiy_kray/Rozhdestvenskoe/
Пермский край;Рябинино;7417;/banks/Permskiy_kray/Ryabinino/
Пермский край;Рябки;7622;/banks/Permskiy_kray/Ryabki/
Пермский край;Самково;7882;/banks/Permskiy_kray/Samkovo/
Пермский край;Сараны;7829;/banks/Permskiy_kray/Saranyi/
Пермский край;Сараши;7637;/banks/Permskiy_kray/Sarasshi/
Пермский край;Сарс;7533;/banks/Permskiy_kray/Sars/
Пермский край;Северный Колчим;7429;/banks/Permskiy_kray/Severnyiy_Kolchim/
Пермский край;Северный Коммунар;7918;/banks/Permskiy_kray/Severnyiy_Kommunar/
Пермский край;Северный Коспашский;4257;/banks/Permskiy_kray/Severnyiy_Kospasshskiy/
Пермский край;Сейва;7955;/banks/Permskiy_kray/Seyva/
Пермский край;Сенькино;7714;/banks/Permskiy_kray/Sen~kino/
Пермский край;Сеполь;7946;/banks/Permskiy_kray/Sepol~/
Пермский край;Сепыч;3773;/banks/Permskiy_kray/Sepyich/
Пермский край;Серга;3776;/banks/Permskiy_kray/Serga/
Пермский край;Сергеевский;7959;/banks/Permskiy_kray/Sergeevskiy/
Пермский край;Серебрянка (Гайнский р-н);7939;/banks/Permskiy_kray/Serebryanka_(Gaynskiy_r-n)/
Пермский край;Сива;7913;/banks/Permskiy_kray/Siva/
Пермский край;Сим;7455;/banks/Permskiy_kray/Sim/
Пермский край;Скальный;7841;/banks/Permskiy_kray/Skal~nyiy/
Пермский край;Соликамск;453;/banks/Permskiy_kray/Solikamsk/
Пермский край;Сосново;7507;/banks/Permskiy_kray/Sosnovo/
Пермский край;Спасо-Барда;7762;/banks/Permskiy_kray/Spaso-Barda/
Пермский край;Спешково;7409;/banks/Permskiy_kray/Spesshkovo/
Пермский край;Сретенское;7894;/banks/Permskiy_kray/Sretenskoe/
Пермский край;Старый Шагирт;7550;/banks/Permskiy_kray/Staryiy_Shagirt/
Пермский край;Стряпунята;7878;/banks/Permskiy_kray/Stryapunyata/
Пермский край;Суда;7516;/banks/Permskiy_kray/Suda/
Пермский край;Суксун;7745;/banks/Permskiy_kray/Suksun/
Пермский край;Сылва;7927;/banks/Permskiy_kray/Syilva/
Пермский край;Таборы;7903;/banks/Permskiy_kray/Taboryi/
Пермский край;Тауш;7620;/banks/Permskiy_kray/Taussh/
Пермский край;Теплая;7859;/banks/Permskiy_kray/Teplaya/
Пермский край;Теплая Гора;7830;/banks/Permskiy_kray/Teplaya_Gora/
Пермский край;Титова;7954;/banks/Permskiy_kray/Titova/
Пермский край;Тохтуево;7394;/banks/Permskiy_kray/Tohtuevo/
Пермский край;Троельга;7796;/banks/Permskiy_kray/Troel~ga/
Пермский край;Трун;7619;/banks/Permskiy_kray/Trun/
Пермский край;Тюлькино;7459;/banks/Permskiy_kray/Tyul~kino/
Пермский край;Тюндюк;7625;/banks/Permskiy_kray/Tyundyuk/
Пермский край;Тюш;7527;/banks/Permskiy_kray/Tyussh/
Пермский край;Углеуральский;9852;/banks/Permskiy_kray/Ugleural~skiy/
Пермский край;Уинское;7519;/banks/Permskiy_kray/Uinskoe/
Пермский край;Уральский;7823;/banks/Permskiy_kray/Ural~skiy/
Пермский край;Уральское;7488;/banks/Permskiy_kray/Ural~skoe/
Пермский край;Усолье;7323;/banks/Permskiy_kray/Usol~e/
Пермский край;Усть-Игум;8379;/banks/Permskiy_kray/Ust~-Igum/
Пермский край;Усть-Качка;4045;/banks/Permskiy_kray/Ust~-Kachka/
Пермский край;Усть-Кишерть;7777;/banks/Permskiy_kray/Ust~-Kisshert~/
Пермский край;Усть-Турка;7779;/banks/Permskiy_kray/Ust~-Turka/
Пермский край;Усть-Черная;7948;/banks/Permskiy_kray/Ust~-Chernaya/
Пермский край;Усть-Язьва;7434;/banks/Permskiy_kray/Ust~-Yaz~va/
Пермский край;Усьва;7345;/banks/Permskiy_kray/Us~va/
Пермский край;Ферма;7917;/banks/Permskiy_kray/Ferma/
Пермский край;Филатово;7888;/banks/Permskiy_kray/Filatovo/
Пермский край;Фоки;7481;/banks/Permskiy_kray/Foki/
Пермский край;Центральная усадьба 3-го Госконезавода;7600;/banks/Permskiy_kray/Tsentral~naya_usad~ba_3-go_Goskonezavoda/
Пермский край;Центральный Коспашский;13261;/banks/Permskiy_kray/Tsentral~nyiy_Kospasshskiy/
Пермский край;Чазево;7958;/banks/Permskiy_kray/Chazevo/
Пермский край;Чайковский;455;/banks/Permskiy_kray/Chaykovskiy/
Пермский край;Частые;7370;/banks/Permskiy_kray/Chastyie/
Пермский край;Чердынь;7422;/banks/Permskiy_kray/Cherdyin~/
Пермский край;Чермоз;7883;/banks/Permskiy_kray/Chermoz/
Пермский край;Черновское;7385;/banks/Permskiy_kray/Chernovskoe/
Пермский край;Черное;7456;/banks/Permskiy_kray/Chernoe/
Пермский край;Чернушка;457;/banks/Permskiy_kray/Chernusshka/
Пермский край;Чусовой;456;/banks/Permskiy_kray/Chusovoy/
Пермский край;Шадейка;7848;/banks/Permskiy_kray/Shadeyka/
Пермский край;Шермейка;7642;/banks/Permskiy_kray/Shermeyka/
Пермский край;Шумихинский;8452;/banks/Permskiy_kray/Shumihinskiy/
Пермский край;Щучье Озеро;7536;/banks/Permskiy_kray/Schuch~e_Ozero/
Пермский край;Юбилейный;8451;/banks/Permskiy_kray/Yubileynyiy/
Пермский край;Юг;7886;/banks/Permskiy_kray/Yug/
Пермский край;Юго-Камский;7923;/banks/Permskiy_kray/Yugo-Kamskiy/
Пермский край;Юговское;7790;/banks/Permskiy_kray/Yugovskoe/
Пермский край;Юксеево;7942;/banks/Permskiy_kray/Yukseevo/
Пермский край;Юм;7961;/banks/Permskiy_kray/Yum/
Пермский край;Юрла;7962;/banks/Permskiy_kray/Yurla/
Пермский край;Юсьва;4967;/banks/Permskiy_kray/Yus~va/
Пермский край;Яйва;3358;/banks/Permskiy_kray/Yayva/
Приморский край;Анучино;5091;/banks/Primorskiy_kray/Anuchino/
Приморский край;Ариадное;7574;/banks/Primorskiy_kray/Ariadnoe/
Приморский край;Арсеньев;740;/banks/Primorskiy_kray/Arsen~ev/
Приморский край;Артем;741;/banks/Primorskiy_kray/Artem/
Приморский край;Барабаш;2505;/banks/Primorskiy_kray/Barabassh/
Приморский край;Большой Камень;743;/banks/Primorskiy_kray/Bol~sshoy_Kamen~/
Приморский край;Владивосток;735;/banks/Vladivostok/
Приморский край;Владимиро-Александровское;5056;/banks/Primorskiy_kray/Vladimiro-Aleksandrovskoe/
Приморский край;Воздвиженка;5057;/banks/Primorskiy_kray/Vozdvizhenka/
Приморский край;Вольно-Надеждинское;742;/banks/Primorskiy_kray/Vol~no-Nadezhdinskoe/
Приморский край;Восток;8555;/banks/Primorskiy_kray/Vostok/
Приморский край;Галенки;739;/banks/Primorskiy_kray/Galenki/
Приморский край;Горные Ключи;7586;/banks/Primorskiy_kray/Gornyie_Klyuchi/
Приморский край;Дальнегорск;759;/banks/Primorskiy_kray/Dal~negorsk/
Приморский край;Дальнереченск;760;/banks/Primorskiy_kray/Dal~nerechensk/
Приморский край;Дунай;2819;/banks/Primorskiy_kray/Dunay/
Приморский край;Зарубино;5092;/banks/Primorskiy_kray/Zarubino/
Приморский край;Ивановка;7569;/banks/Primorskiy_kray/Ivanovka/
Приморский край;Ильинка (Ханкайский р-н);7603;/banks/Primorskiy_kray/Il~inka_(Hankayskiy_r-n)/
Приморский край;Кавалерово;744;/banks/Primorskiy_kray/Kavalerovo/
Приморский край;Камень-Рыболов;745;/banks/Primorskiy_kray/Kamen~-Ryibolov/
Приморский край;Кировский;746;/banks/Primorskiy_kray/Kirovskiy/
Приморский край;Краскино;3104;/banks/Primorskiy_kray/Kraskino/
Приморский край;Краснореченский;7594;/banks/Primorskiy_kray/Krasnorechenskiy/
Приморский край;Лазо;3193;/banks/Primorskiy_kray/Lazo/
Приморский край;Лесозаводск;748;/banks/Primorskiy_kray/Lesozavodsk/
Приморский край;Липовцы;7598;/banks/Primorskiy_kray/Lipovtssyi/
Приморский край;Лучегорск;747;/banks/Primorskiy_kray/Luchegorsk/
Приморский край;Михайловка;749;/banks/Primorskiy_kray/Mihaylovka/
Приморский край;Находка;736;/banks/Primorskiy_kray/Nahodka/
Приморский край;Новоникольск;7593;/banks/Primorskiy_kray/Novonikol~sk/
Приморский край;Новопокровка;3472;/banks/Primorskiy_kray/Novopokrovka/
Приморский край;Новостройка;7581;/banks/Primorskiy_kray/Novostroyka/
Приморский край;Новосысоевка;7589;/banks/Primorskiy_kray/Novosyisoevka/
Приморский край;Новошахтинский;751;/banks/Primorskiy_kray/Novosshahtinskiy/
Приморский край;Ольга;750;/banks/Primorskiy_kray/Ol~ga/
Приморский край;Партизанск;3575;/banks/Primorskiy_kray/Partizansk/
Приморский край;Пластун;3614;/banks/Primorskiy_kray/Plastun/
Приморский край;Пограничный;3623;/banks/Primorskiy_kray/Pogranichnyiy/
Приморский край;Пожарское;7579;/banks/Primorskiy_kray/Pozharskoe/
Приморский край;Покровка;752;/banks/Primorskiy_kray/Pokrovka/
Приморский край;Преображение;3663;/banks/Primorskiy_kray/Preobrazhenie/
Приморский край;Раздольное;5060;/banks/Primorskiy_kray/Razdol~noe/
Приморский край;Ракитное;7607;/banks/Primorskiy_kray/Rakitnoe/
Приморский край;Реттиховка;7584;/banks/Primorskiy_kray/Rettihovka/
Приморский край;Романовка;7592;/banks/Primorskiy_kray/Romanovka/
Приморский край;Рощино;7577;/banks/Primorskiy_kray/Rosschino/
Приморский край;Рудная Пристань;7609;/banks/Primorskiy_kray/Rudnaya_Pristan~/
Приморский край;Сергеевка;7587;/banks/Primorskiy_kray/Sergeevka/
Приморский край;Сибирцево;3785;/banks/Primorskiy_kray/Sibirtssevo/
Приморский край;Славянка;753;/banks/Primorskiy_kray/Slavyanka/
Приморский край;Смоляниново;3805;/banks/Primorskiy_kray/Smolyaninovo/
Приморский край;Спасск-Дальний;754;/banks/Primorskiy_kray/Spassk-Dal~niy/
Приморский край;Спасское;3202;/banks/Primorskiy_kray/Spasskoe/
Приморский край;Тавричанка;5061;/banks/Primorskiy_kray/Tavrichanka/
Приморский край;Терней;758;/banks/Primorskiy_kray/Terney/
Приморский край;Трудовое;755;/banks/Primorskiy_kray/Trudovoe/
Приморский край;Уссурийск;737;/banks/Primorskiy_kray/Ussuriysk/
Приморский край;Фокино;757;/banks/Primorskiy_kray/Fokino/
Приморский край;Хороль;756;/banks/Primorskiy_kray/Horol~/
Приморский край;Хрустальный;7595;/banks/Primorskiy_kray/Hrustal~nyiy/
Приморский край;Черниговка;761;/banks/Primorskiy_kray/Chernigovka/
Приморский край;Чкаловское;4136;/banks/Primorskiy_kray/Chkalovskoe/
Приморский край;Чугуевка;4138;/banks/Primorskiy_kray/Chuguevka/
Приморский край;Шкотово;7597;/banks/Primorskiy_kray/Shkotovo/
Приморский край;Яковлевка;762;/banks/Primorskiy_kray/Yakovlevka/
Приморский край;Ярославский;7570;/banks/Primorskiy_kray/Yaroslavskiy/
Псковская область;Ашево;7061;/banks/Pskovskaya_oblast~/Asshevo/
Псковская область;Бежаницы;4663;/banks/Pskovskaya_oblast~/Bezhanitssyi/
Псковская область;Борки;7000;/banks/Pskovskaya_oblast~/Borki/
Псковская область;Боровичи;7080;/banks/Pskovskaya_oblast~/Borovichi/
Псковская область;Великие Луки;268;/banks/Pskovskaya_oblast~/Velikie_Luki/
Псковская область;Велье;7078;/banks/Pskovskaya_oblast~/Vel~e/
Псковская область;Верхний Мост;6968;/banks/Pskovskaya_oblast~/Verhniy_Most/
Псковская область;Воронцово;7070;/banks/Pskovskaya_oblast~/Vorontssovo/
Псковская область;Гаврово;6965;/banks/Pskovskaya_oblast~/Gavrovo/
Псковская область;Гавры (Пыталовский р-н);4002;/banks/Pskovskaya_oblast~/Gavryi_(Pyitalovskiy_r-n)/
Псковская область;Гдов;2719;/banks/Pskovskaya_oblast~/Gdov/
Псковская область;Дедовичи;2775;/banks/Pskovskaya_oblast~/Dedovichi/
Псковская область;Дно;2797;/banks/Pskovskaya_oblast~/Dno/
Псковская область;Жижица;6991;/banks/Pskovskaya_oblast~/Zhizhitssa/
Псковская область;Заплюсье;7064;/banks/Pskovskaya_oblast~/Zaplyus~e/
Псковская область;Идрица;6950;/banks/Pskovskaya_oblast~/Idritssa/
Псковская область;Изборск;7005;/banks/Pskovskaya_oblast~/Izborsk/
Псковская область;Ильинское;7085;/banks/Pskovskaya_oblast~/Il~inskoe/
Псковская область;Карамышево;7057;/banks/Pskovskaya_oblast~/Karamyisshevo/
Псковская область;Качаново;7072;/banks/Pskovskaya_oblast~/Kachanovo/
Псковская область;Красногородск;7084;/banks/Pskovskaya_oblast~/Krasnogorodsk/
Псковская область;Красный Луч;7059;/banks/Pskovskaya_oblast~/Krasnyiy_Luch/
Псковская область;Кунья;6995;/banks/Pskovskaya_oblast~/Kun~ya/
Псковская область;Лавры;7004;/banks/Pskovskaya_oblast~/Lavryi/
Псковская область;Локня;6918;/banks/Pskovskaya_oblast~/Loknya/
Псковская область;Ляды;7065;/banks/Pskovskaya_oblast~/Lyadyi/
Псковская область;Маево;6989;/banks/Pskovskaya_oblast~/Maevo/
Псковская область;Насва;6987;/banks/Pskovskaya_oblast~/Nasva/
Псковская область;Невель;4750;/banks/Pskovskaya_oblast~/Nevel~/
Псковская область;Новоржев;7082;/banks/Pskovskaya_oblast~/Novorzhev/
Псковская область;Новоселье;7062;/banks/Pskovskaya_oblast~/Novosel~e/
Псковская область;Новосокольники;3478;/banks/Pskovskaya_oblast~/Novosokol~niki/
Псковская область;Новохованск;6956;/banks/Pskovskaya_oblast~/Novohovansk/
Псковская область;Новый Изборск;7002;/banks/Pskovskaya_oblast~/Novyiy_Izborsk/
Псковская область;Опочка;3536;/banks/Pskovskaya_oblast~/Opochka/
Псковская область;Остров;3545;/banks/Pskovskaya_oblast~/Ostrov/
Псковская область;Павы;6977;/banks/Pskovskaya_oblast~/Pavyi/
Псковская область;Палкино;7066;/banks/Pskovskaya_oblast~/Palkino/
Псковская область;Печоры;3606;/banks/Pskovskaya_oblast~/Pechoryi/
Псковская область;Плюсса;7063;/banks/Pskovskaya_oblast~/Plyussa/
Псковская область;Подберезье;6958;/banks/Pskovskaya_oblast~/Podberez~e/
Псковская область;Пожеревицы;6960;/banks/Pskovskaya_oblast~/Pozherevitssyi/
Псковская область;Полоное;6979;/banks/Pskovskaya_oblast~/Polonoe/
Псковская область;Поречье (Великолукский р-н);7001;/banks/Pskovskaya_oblast~/Porech~e_(Velikolukskiy_r-n)/
Псковская область;Порхов;6911;/banks/Pskovskaya_oblast~/Porhov/
Псковская область;Псков;267;/banks/Pskov/
Псковская область;Пустошка;6955;/banks/Pskovskaya_oblast~/Pustosshka/
Псковская область;Пушкинские Горы;7076;/banks/Pskovskaya_oblast~/Pusshkinskie_Goryi/
Псковская область;Пыталово;7068;/banks/Pskovskaya_oblast~/Pyitalovo/
Псковская область;Родина;6909;/banks/Pskovskaya_oblast~/Rodina/
Псковская область;Родовое;7074;/banks/Pskovskaya_oblast~/Rodovoe/
Псковская область;Себеж;6929;/banks/Pskovskaya_oblast~/Sebezh/
Псковская область;Середка;7058;/banks/Pskovskaya_oblast~/Seredka/
Псковская область;Славковичи;6971;/banks/Pskovskaya_oblast~/Slavkovichi/
Псковская область;Сосновый Бор;6921;/banks/Pskovskaya_oblast~/Sosnovyiy_Bor/
Псковская область;Струги Красные;6916;/banks/Pskovskaya_oblast~/Strugi_Krasnyie/
Псковская область;Усвяты;6952;/banks/Pskovskaya_oblast~/Usvyatyi/
Псковская область;Усть-Долыссы;5474;/banks/Pskovskaya_oblast~/Ust~-Dolyissyi/
Псковская область;Хилово;6982;/banks/Pskovskaya_oblast~/Hilovo/
Псковская область;Чихачево;7060;/banks/Pskovskaya_oblast~/Chihachevo/
Псковская область;Ямм;7009;/banks/Pskovskaya_oblast~/Yamm/
Республика Адыгея;Абадзехская;7482;/banks/Respublika_Adyigeya/Abadzehskaya/
Республика Адыгея;Адыгейск;2413;/banks/Respublika_Adyigeya/Adyigeysk/
Республика Адыгея;Афипсип;5112;/banks/Respublika_Adyigeya/Afipsip/
Республика Адыгея;Белое;7461;/banks/Respublika_Adyigeya/Beloe/
Республика Адыгея;Блечепсин;7508;/banks/Respublika_Adyigeya/Blechepsin/
Республика Адыгея;Большесидоровское;7469;/banks/Respublika_Adyigeya/Bol~sshesidorovskoe/
Республика Адыгея;Вольное;7439;/banks/Respublika_Adyigeya/Vol~noe/
Республика Адыгея;Гиагинская;2722;/banks/Respublika_Adyigeya/Giaginskaya/
Республика Адыгея;Даховская;7480;/banks/Respublika_Adyigeya/Dahovskaya/
Республика Адыгея;Дондуковская;5111;/banks/Respublika_Adyigeya/Dondukovskaya/
Республика Адыгея;Дружба;7513;/banks/Respublika_Adyigeya/Druzhba/
Республика Адыгея;Дукмасов;7451;/banks/Respublika_Adyigeya/Dukmasov/
Республика Адыгея;Еленовское;7465;/banks/Respublika_Adyigeya/Elenovskoe/
Республика Адыгея;Зарево;7433;/banks/Respublika_Adyigeya/Zarevo/
Республика Адыгея;Каменномостский;5110;/banks/Respublika_Adyigeya/Kamennomostskiy/
Республика Адыгея;Келермесская;7447;/banks/Respublika_Adyigeya/Kelermesskaya/
Республика Адыгея;Кошехабль;3099;/banks/Respublika_Adyigeya/Kosshehabl~/
Республика Адыгея;Красная Улька;7501;/banks/Respublika_Adyigeya/Krasnaya_Ul~ka/
Республика Адыгея;Красногвардейское;3112;/banks/Respublika_Adyigeya/Krasnogvardeyskoe/
Республика Адыгея;Краснооктябрьский;7502;/banks/Respublika_Adyigeya/Krasnooktyabr~skiy/
Республика Адыгея;Кужорская;7500;/banks/Respublika_Adyigeya/Kuzhorskaya/
Республика Адыгея;Курджипская;7493;/banks/Respublika_Adyigeya/Kurdzhipskaya/
Республика Адыгея;Майкоп;340;/banks/Maykop/
Республика Адыгея;Майский;7448;/banks/Respublika_Adyigeya/Mayskiy/
Республика Адыгея;Натырбово;7515;/banks/Respublika_Adyigeya/Natyirbovo/
Республика Адыгея;Новая Адыгея;3433;/banks/Respublika_Adyigeya/Novaya_Adyigeya/
Республика Адыгея;Новосвободная;7487;/banks/Respublika_Adyigeya/Novosvobodnaya/
Республика Адыгея;Новый (Гиагинский р-н);7444;/banks/Respublika_Adyigeya/Novyiy_(Giaginskiy_r-n)/
Республика Адыгея;Первомайский;7496;/banks/Respublika_Adyigeya/Pervomayskiy/
Республика Адыгея;Понежукай;7505;/banks/Respublika_Adyigeya/Ponezhukay/
Республика Адыгея;Прогресс;7504;/banks/Respublika_Adyigeya/Progress/
Республика Адыгея;Пшичо;7435;/banks/Respublika_Adyigeya/Psshicho/
Республика Адыгея;Садовое;7478;/banks/Respublika_Adyigeya/Sadovoe/
Республика Адыгея;Табачный;7490;/banks/Respublika_Adyigeya/Tabachnyiy/
Республика Адыгея;Тамбовский;5705;/banks/Respublika_Adyigeya/Tambovskiy/
Республика Адыгея;Тахтамукай;3926;/banks/Respublika_Adyigeya/Tahtamukay/
Республика Адыгея;Тимирязева;7495;/banks/Respublika_Adyigeya/Timiryazeva/
Республика Адыгея;Тлюстенхабль;7441;/banks/Respublika_Adyigeya/Tlyustenhabl~/
Республика Адыгея;Тульский;3983;/banks/Respublika_Adyigeya/Tul~skiy/
Республика Адыгея;Уляп;7473;/banks/Respublika_Adyigeya/Ulyap/
Республика Адыгея;Хакуринохабль;4075;/banks/Respublika_Adyigeya/Hakurinohabl~/
Республика Адыгея;Ханская;7517;/banks/Respublika_Adyigeya/Hanskaya/
Республика Адыгея;Хатукай;7467;/banks/Respublika_Adyigeya/Hatukay/
Республика Адыгея;Ходзь;7427;/banks/Respublika_Adyigeya/Hodz~/
Республика Адыгея;Энем;4191;/banks/Respublika_Adyigeya/Jenem/
Республика Адыгея;Яблоновский;4209;/banks/Respublika_Adyigeya/Yablonovskiy/
Республика Алтай;Акташ;5798;/banks/Respublika_Altay/Aktassh/
Республика Алтай;Горно-Алтайск;615;/banks/Gorno-Altaysk/
Республика Алтай;Иогач;5796;/banks/Respublika_Altay/Iogach/
Республика Алтай;Кош-Агач;3098;/banks/Respublika_Altay/Kossh-Agach/
Республика Алтай;Красногорское;3114;/banks/Respublika_Altay/Krasnogorskoe/
Республика Алтай;Кызыл-Озек;3184;/banks/Respublika_Altay/Kyizyil-Ozek/
Республика Алтай;Майма;3254;/banks/Respublika_Altay/Mayma/
Республика Алтай;Манжерок;5795;/banks/Respublika_Altay/Manzherok/
Республика Алтай;Онгудай;3533;/banks/Respublika_Altay/Onguday/
Республика Алтай;Турочак;3987;/banks/Respublika_Altay/Turochak/
Республика Алтай;Улаган;5797;/banks/Respublika_Altay/Ulagan/
Республика Алтай;Усть-Кан;4043;/banks/Respublika_Altay/Ust~-Kan/
Республика Алтай;Усть-Кокса;4047;/banks/Respublika_Altay/Ust~-Koksa/
Республика Алтай;Чемал;4116;/banks/Respublika_Altay/Chemal/
Республика Алтай;Чоя;4137;/banks/Respublika_Altay/Choya/
Республика Алтай;Шебалино;4156;/banks/Respublika_Altay/Shebalino/
Республика Башкортостан;Агидель;6317;/banks/Respublika_Basshkortostan/Agidel~/
Республика Башкортостан;Акъяр (Хайбуллинский р-н);2425;/banks/Respublika_Basshkortostan/Ak,yar_(Haybullinskiy_r-n)/
Республика Башкортостан;Архангельское;6308;/banks/Respublika_Basshkortostan/Arhangel~skoe/
Республика Башкортостан;Аскарово;2461;/banks/Respublika_Basshkortostan/Askarovo/
Республика Башкортостан;Аскино;2463;/banks/Respublika_Basshkortostan/Askino/
Республика Башкортостан;Баймак;2494;/banks/Respublika_Basshkortostan/Baymak/
Республика Башкортостан;Бакалы (Бакалинский р-н);2496;/banks/Respublika_Basshkortostan/Bakalyi_(Bakalinskiy_r-n)/
Республика Башкортостан;Белебей;2525;/banks/Respublika_Basshkortostan/Belebey/
Республика Башкортостан;Белорецк;466;/banks/Respublika_Basshkortostan/Beloretssk/
Республика Башкортостан;Бижбуляк;2554;/banks/Respublika_Basshkortostan/Bizhbulyak/
Республика Башкортостан;Бирск;465;/banks/Respublika_Basshkortostan/Birsk/
Республика Башкортостан;Благовещенск;6276;/banks/Respublika_Basshkortostan/Blagovesschensk/
Республика Башкортостан;Большеустьикинское;2591;/banks/Respublika_Basshkortostan/Bol~ssheust~ikinskoe/
Республика Башкортостан;Буздяк;2615;/banks/Respublika_Basshkortostan/Buzdyak/
Республика Башкортостан;Булгаково;2618;/banks/Respublika_Basshkortostan/Bulgakovo/
Республика Башкортостан;Бураево;2619;/banks/Respublika_Basshkortostan/Buraevo/
Республика Башкортостан;Бурибай;8311;/banks/Respublika_Basshkortostan/Buribay/
Республика Башкортостан;Верхнеяркеево;2658;/banks/Respublika_Basshkortostan/Verhneyarkeevo/
Республика Башкортостан;Верхние Киги;2659;/banks/Respublika_Basshkortostan/Verhnie_Kigi/
Республика Башкортостан;Верхние Татышлы;2660;/banks/Respublika_Basshkortostan/Verhnie_Tatyisshlyi/
Республика Башкортостан;Давлеканово;2764;/banks/Respublika_Basshkortostan/Davlekanovo/
