region;city;id;href;region_code;ввым;фыв
Республика Дагестан;Кизилюрт;3023;/banks/Respublika_Dagestan/Kizilyurt/;5;36187;0
Республика Дагестан;Кизляр;3024;/banks/Respublika_Dagestan/Kizlyar/;5;49169;0
Республика Дагестан;Махачкала;791;/banks/Mahachkala/;5;577990;0
Республика Дагестан;Хасавюрт;792;/banks/Respublika_Dagestan/Hasavyurt/;5;133929;0
Республика Дагестан;Южно-Сухокумск;5064;/banks/Respublika_Dagestan/Yuzhno-Suhokumsk/;5;10048;0
Республика Ингушетия;Карабулак;2983;/banks/Respublika_Ingusshetiya/Karabulak/;6;31081;0
Республика Ингушетия;Малгобек;3265;/banks/Respublika_Ingusshetiya/Malgobek/;6;31076;0
Республика Ингушетия;Назрань;796;/banks/Respublika_Ingusshetiya/Nazran~/;6;93357;0
Республика Калмыкия;Городовиковск;2740;/banks/Respublika_Kalmyikiya/Gorodovikovsk/;8;9565;0
Республика Калмыкия;Лагань;3190;/banks/Respublika_Kalmyikiya/Lagan~/;8;14323;0
Республика Калмыкия;Элиста;343;/banks/Jelista/;8;103728;0
Республика Карелия;Беломорск;2531;/banks/Respublika_Kareliya/Belomorsk/;10;11217;0
Республика Карелия;Кемь;3016;/banks/Respublika_Kareliya/Kem~/;10;13061;0
Республика Карелия;Кондопога;271;/banks/Respublika_Kareliya/Kondopoga/;10;32978;0
Республика Карелия;Костомукша;3090;/banks/Respublika_Kareliya/Kostomukssha/;10;28433;0
Республика Карелия;Лахденпохья;6626;/banks/Respublika_Kareliya/Lahdenpoh~ya/;10;7818;0
Республика Карелия;Медвежьегорск;275;/banks/Respublika_Kareliya/Medvezh~egorsk/;10;15536;0
Республика Карелия;Олонец;3526;/banks/Respublika_Kareliya/Olonetss/;10;9060;0
Республика Карелия;Питкяранта;274;/banks/Respublika_Kareliya/Pitkyaranta/;10;11484;0
Республика Карелия;Пудож;3690;/banks/Respublika_Kareliya/Pudozh/;10;9698;0
Республика Карелия;Сегежа;276;/banks/Respublika_Kareliya/Segezha/;10;29660;0
Республика Карелия;Сортавала;272;/banks/Respublika_Kareliya/Sortavala/;10;19215;0
Республика Карелия;Суоярви;3886;/banks/Respublika_Kareliya/Suoyarvi/;10;9763;0
Республика Коми;Воркута;279;/banks/Respublika_Komi/Vorkuta/;11;70551;0
Республика Коми;Вуктыл;6767;/banks/Respublika_Komi/Vuktyil/;11;12357;0
Республика Коми;Емва;2832;/banks/Respublika_Komi/Emva/;11;14574;0
Республика Коми;Инта;284;/banks/Respublika_Komi/Inta/;11;32021;0
Республика Коми;Микунь;285;/banks/Respublika_Komi/Mikun~/;11;10732;0
Республика Коми;Печора;286;/banks/Respublika_Komi/Pechora/;11;43458;0
Республика Коми;Сосногорск;3837;/banks/Respublika_Komi/Sosnogorsk/;11;27809;0
Республика Коми;Усинск;280;/banks/Respublika_Komi/Usinsk/;11;41100;0
Республика Коми;Ухта;281;/banks/Respublika_Komi/Uhta/;11;99642;0
Республика Марий Эл;Волжск;393;/banks/Respublika_Mariy_Jel/Volzhsk/;12;55671;0
Республика Марий Эл;Звенигово;2881;/banks/Respublika_Mariy_Jel/Zvenigovo/;12;11945;0
Республика Марий Эл;Козьмодемьянск;3056;/banks/Respublika_Mariy_Jel/Koz~modem~yansk/;12;21262;0
Республика Мордовия;Ардатов;2451;/banks/Respublika_Mordoviya/Ardatov/;13;9400;0
Республика Мордовия;Инсар;2934;/banks/Respublika_Mordoviya/Insar/;13;8687;0
Республика Мордовия;Ковылкино;3052;/banks/Respublika_Mordoviya/Kovyilkino/;13;21307;0
Республика Мордовия;Краснослободск;3122;/banks/Respublika_Mordoviya/Krasnoslobodsk/;13;10151;0
Республика Мордовия;Рузаевка;475;/banks/Respublika_Mordoviya/Ruzaevka/;13;47529;0
Республика Мордовия;Темников;3935;/banks/Respublika_Mordoviya/Temnikov/;13;7247;0
Республика Саха (Якутия);Алдан;765;/banks/Respublika_Saha_(Yakutiya)/Aldan/;14;21277;0
Республика Саха (Якутия);Вилюйск;2675;/banks/Respublika_Saha_(Yakutiya)/Vilyuysk/;14;10233;0
Республика Саха (Якутия);Ленск;766;/banks/Respublika_Saha_(Yakutiya)/Lensk/;14;24955;0
Республика Саха (Якутия);Мирный;767;/banks/Respublika_Saha_(Yakutiya)/Mirnyiy/;14;37179;0
Республика Саха (Якутия);Нерюнгри;768;/banks/Respublika_Saha_(Yakutiya)/Neryungri/;14;61746;0
Республика Саха (Якутия);Нюрба;3497;/banks/Respublika_Saha_(Yakutiya)/Nyurba/;14;10156;0
Республика Саха (Якутия);Олекминск;3524;/banks/Respublika_Saha_(Yakutiya)/Olekminsk/;14;9487;0
Республика Саха (Якутия);Покровск;3637;/banks/Respublika_Saha_(Yakutiya)/Pokrovsk/;14;9495;0
Республика Саха (Якутия);Среднеколымск;7390;/banks/Respublika_Saha_(Yakutiya)/Srednekolyimsk/;14;3525;0
Республика Саха (Якутия);Томмот;4808;/banks/Respublika_Saha_(Yakutiya)/Tommot/;14;8054;0
Республика Саха (Якутия);Удачный;7377;/banks/Respublika_Saha_(Yakutiya)/Udachnyiy/;14;12611;0
Республика Северная Осетия-Алания;Алагир;2426;/banks/Respublika_Severnaya_Osetiya-Alaniya/Alagir/;15;20949;0
Республика Северная Осетия-Алания;Ардон;4661;/banks/Respublika_Severnaya_Osetiya-Alaniya/Ardon/;15;18774;0
Республика Северная Осетия-Алания;Беслан;807;/banks/Respublika_Severnaya_Osetiya-Alaniya/Beslan/;15;36724;0
Республика Северная Осетия-Алания;Владикавказ;806;/banks/Vladikavkaz/;15;311635;0
Республика Северная Осетия-Алания;Дигора;2790;/banks/Respublika_Severnaya_Osetiya-Alaniya/Digora/;15;10856;0
Республика Северная Осетия-Алания;Моздок;3324;/banks/Respublika_Severnaya_Osetiya-Alaniya/Mozdok/;15;38748;0
Республика Татарстан;Агрыз;2411;/banks/Respublika_Tatarstan/Agryiz/;16;19299;0
Республика Татарстан;Азнакаево;2415;/banks/Respublika_Tatarstan/Aznakaevo/;16;34859;0
Республика Татарстан;Альметьевск;481;/banks/Respublika_Tatarstan/Al~met~evsk/;16;146309;0
Республика Татарстан;Арск;2454;/banks/Respublika_Tatarstan/Arsk/;16;18114;0
Республика Татарстан;Бавлы;2484;/banks/Respublika_Tatarstan/Bavlyi/;16;22109;0
Республика Татарстан;Болгар;2579;/banks/Respublika_Tatarstan/Bolgar/;16;8650;0
Республика Татарстан;Бугульма;482;/banks/Respublika_Tatarstan/Bugul~ma/;16;89144;0
Республика Татарстан;Буинск;2617;/banks/Respublika_Tatarstan/Buinsk/;16;20342;0
Республика Татарстан;Елабуга;487;/banks/Respublika_Tatarstan/Elabuga/;16;70750;0
Республика Татарстан;Заинск;2867;/banks/Respublika_Tatarstan/Zainsk/;16;41798;0
Республика Татарстан;Зеленодольск;2886;/banks/Respublika_Tatarstan/Zelenodol~sk/;16;97651;0
Республика Татарстан;Лаишево;3195;/banks/Respublika_Tatarstan/Laisshevo/;16;7735;0
Республика Татарстан;Лениногорск;485;/banks/Respublika_Tatarstan/Leninogorsk/;16;64145;0
Республика Татарстан;Мамадыш;3276;/banks/Respublika_Tatarstan/Mamadyissh/;16;14432;0
Республика Татарстан;Менделеевск;486;/banks/Respublika_Tatarstan/Mendeleevsk/;16;22075;0
Республика Татарстан;Мензелинск;3304;/banks/Respublika_Tatarstan/Menzelinsk/;16;16474;0
Республика Татарстан;Нижнекамск;483;/banks/Respublika_Tatarstan/Nizhnekamsk/;16;234108;0
Республика Татарстан;Нурлат;3495;/banks/Respublika_Tatarstan/Nurlat/;16;32600;0
Республика Татарстан;Тетюши;3946;/banks/Respublika_Tatarstan/Tetyusshi/;16;11596;0
Республика Татарстан;Чистополь;3359;/banks/Respublika_Tatarstan/Chistopol~/;16;60703;0
Республика Татарстан;Агрыз;2411;/banks/Respublika_Tatarstan/Agryiz/;16;19299;0
Республика Татарстан;Азнакаево;2415;/banks/Respublika_Tatarstan/Aznakaevo/;16;34859;0
Республика Татарстан;Альметьевск;481;/banks/Respublika_Tatarstan/Al~met~evsk/;16;146309;0
Республика Татарстан;Арск;2454;/banks/Respublika_Tatarstan/Arsk/;16;18114;0
Республика Татарстан;Бавлы;2484;/banks/Respublika_Tatarstan/Bavlyi/;16;22109;0
Республика Татарстан;Болгар;2579;/banks/Respublika_Tatarstan/Bolgar/;16;8650;0
Республика Татарстан;Бугульма;482;/banks/Respublika_Tatarstan/Bugul~ma/;16;89144;0
Республика Татарстан;Буинск;2617;/banks/Respublika_Tatarstan/Buinsk/;16;20342;0
Республика Татарстан;Елабуга;487;/banks/Respublika_Tatarstan/Elabuga/;16;70750;0
Республика Татарстан;Заинск;2867;/banks/Respublika_Tatarstan/Zainsk/;16;41798;0
Республика Татарстан;Зеленодольск;2886;/banks/Respublika_Tatarstan/Zelenodol~sk/;16;97651;0
Республика Татарстан;Лаишево;3195;/banks/Respublika_Tatarstan/Laisshevo/;16;7735;0
Республика Татарстан;Лениногорск;485;/banks/Respublika_Tatarstan/Leninogorsk/;16;64145;0
Республика Татарстан;Мамадыш;3276;/banks/Respublika_Tatarstan/Mamadyissh/;16;14432;0
Республика Татарстан;Менделеевск;486;/banks/Respublika_Tatarstan/Mendeleevsk/;16;22075;0
Республика Татарстан;Мензелинск;3304;/banks/Respublika_Tatarstan/Menzelinsk/;16;16474;0
Республика Татарстан;Нижнекамск;483;/banks/Respublika_Tatarstan/Nizhnekamsk/;16;234108;0
Республика Татарстан;Нурлат;3495;/banks/Respublika_Tatarstan/Nurlat/;16;32600;0
Республика Татарстан;Тетюши;3946;/banks/Respublika_Tatarstan/Tetyusshi/;16;11596;0
Республика Татарстан;Чистополь;3359;/banks/Respublika_Tatarstan/Chistopol~/;16;60703;0
Республика Тыва;Ак-Довурак;4865;/banks/Respublika_Tyiva/Ak-Dovurak/;17;13469;0
Республика Тыва;Кызыл;618;/banks/Kyizyil/;17;109906;0
Республика Тыва;Туран;4859;/banks/Respublika_Tyiva/Turan/;17;4988;0
Республика Тыва;Чадан;4860;/banks/Respublika_Tyiva/Chadan/;17;9037;0
Республика Тыва;Шагонар;4861;/banks/Respublika_Tyiva/Shagonar/;17;10958;0
Республика Хакасия;Абаза;2400;/banks/Respublika_Hakasiya/Abaza/;19;17111;0
Республика Хакасия;Саяногорск;692;/banks/Respublika_Hakasiya/Sayanogorsk/;19;49889;0
Республика Хакасия;Сорск;3830;/banks/Respublika_Hakasiya/Sorsk/;19;12140;0
Республика Хакасия;Черногорск;693;/banks/Respublika_Hakasiya/Chernogorsk/;19;72117;0
Ростовская область;Азов;354;/banks/Rostovskaya_oblast~/Azov/;61;82882;0
Ростовская область;Аксай;355;/banks/Rostovskaya_oblast~/Aksay/;61;41984;0
Ростовская область;Батайск;353;/banks/Rostovskaya_oblast~/Bataysk/;61;111856;0
Ростовская область;Белая Калитва;357;/banks/Rostovskaya_oblast~/Belaya_Kalitva/;61;43688;0
Ростовская область;Волгодонск;348;/banks/Rostovskaya_oblast~/Volgodonsk/;61;170621;0
Ростовская область;Донецк;2807;/banks/Rostovskaya_oblast~/Donetssk/;61;50085;0
Ростовская область;Зверево;2882;/banks/Rostovskaya_oblast~/Zverevo/;61;22416;0
Ростовская область;Зерноград;361;/banks/Rostovskaya_oblast~/Zernograd/;61;26850;0
Ростовская область;Каменск-Шахтинский;349;/banks/Rostovskaya_oblast~/Kamensk-Shahtinskiy/;61;95306;0
Ростовская область;Константиновск;369;/banks/Rostovskaya_oblast~/Konstantinovsk/;61;17926;0
Ростовская область;Красный Сулин;368;/banks/Rostovskaya_oblast~/Krasnyiy_Sulin/;61;40866;0
Ростовская область;Миллерово;372;/banks/Rostovskaya_oblast~/Millerovo/;61;36493;0
Ростовская область;Морозовск;374;/banks/Rostovskaya_oblast~/Morozovsk/;61;27644;0
Ростовская область;Новочеркасск;346;/banks/Rostovskaya_oblast~/Novocherkassk/;61;169039;0
Ростовская область;Новошахтинск;373;/banks/Rostovskaya_oblast~/Novosshahtinsk/;61;111087;0
Ростовская область;Пролетарск;3682;/banks/Rostovskaya_oblast~/Proletarsk/;61;20267;0
Ростовская область;Сальск;375;/banks/Rostovskaya_oblast~/Sal~sk/;61;61312;0
Ростовская область;Семикаракорск;376;/banks/Rostovskaya_oblast~/Semikarakorsk/;61;23884;0
Ростовская область;Цимлянск;380;/banks/Rostovskaya_oblast~/Tsimlyansk/;61;15029;0
Ростовская область;Шахты;350;/banks/Rostovskaya_oblast~/Shahtyi/;61;240152;0
Рязанская область;Касимов;167;/banks/Ryazanskaya_oblast~/Kasimov/;62;33494;0
Рязанская область;Кораблино;4718;/banks/Ryazanskaya_oblast~/Korablino/;62;12657;0
Рязанская область;Михайлов;3315;/banks/Ryazanskaya_oblast~/Mihaylov/;62;11783;0
Рязанская область;Новомичуринск;4862;/banks/Ryazanskaya_oblast~/Novomichurinsk/;62;19309;0
Рязанская область;Рыбное;3730;/banks/Ryazanskaya_oblast~/Ryibnoe/;62;18378;0
Рязанская область;Ряжск;166;/banks/Ryazanskaya_oblast~/Ryazhsk/;62;21676;0
Рязанская область;Сасово;3750;/banks/Ryazanskaya_oblast~/Sasovo/;62;28117;0
Рязанская область;Скопин;3792;/banks/Ryazanskaya_oblast~/Skopin/;62;30374;0
Рязанская область;Спас-Клепики;4792;/banks/Ryazanskaya_oblast~/Spas-Klepiki/;62;5917;0
Рязанская область;Спасск-Рязанский;4793;/banks/Ryazanskaya_oblast~/Spassk-Ryazanskiy/;62;7745;0
Рязанская область;Шацк;4825;/banks/Ryazanskaya_oblast~/Shatssk/;62;6562;0
Самарская область;Жигулевск;491;/banks/Samarskaya_oblast~/Zhigulevsk/;63;55560;0
Самарская область;Кинель;3030;/banks/Samarskaya_oblast~/Kinel~/;63;34472;0
Самарская область;Нефтегорск;3405;/banks/Samarskaya_oblast~/Neftegorsk/;63;19256;0
Самарская область;Новокуйбышевск;495;/banks/Samarskaya_oblast~/Novokuybyisshevsk/;63;108449;0
Самарская область;Октябрьск;3514;/banks/Samarskaya_oblast~/Oktyabr~sk/;63;27244;0
Самарская область;Отрадный;3549;/banks/Samarskaya_oblast~/Otradnyiy/;63;48359;0
Самарская область;Похвистнево;3656;/banks/Samarskaya_oblast~/Pohvistnevo/;63;28181;0
Самарская область;Чапаевск;496;/banks/Samarskaya_oblast~/Chapaevsk/;63;72689;0
Санкт-Петербург и область;Бокситогорск;2578;/banks/Sankt-Peterburg_i_oblast~/Boksitogorsk/;47;16593;0
Санкт-Петербург и область;Волосово;2687;/banks/Sankt-Peterburg_i_oblast~/Volosovo/;47;12162;0
Санкт-Петербург и область;Волхов;213;/banks/Sankt-Peterburg_i_oblast~/Volhov/;47;47344;0
Санкт-Петербург и область;Всеволожск;214;/banks/Sankt-Peterburg_i_oblast~/Vsevolozhsk/;47;59689;0
Санкт-Петербург и область;Выборг;212;/banks/Sankt-Peterburg_i_oblast~/Vyiborg/;47;80013;0
Санкт-Петербург и область;Высоцк;2707;/banks/Sankt-Peterburg_i_oblast~/Vyisotssk/;47;1244;0
Санкт-Петербург и область;Гатчина;215;/banks/Sankt-Peterburg_i_oblast~/Gatchina/;47;92566;0
Санкт-Петербург и область;Ивангород;2903;/banks/Sankt-Peterburg_i_oblast~/Ivangorod/;47;9797;0
Санкт-Петербург и область;Каменногорск;2971;/banks/Sankt-Peterburg_i_oblast~/Kamennogorsk/;47;6761;0
Санкт-Петербург и область;Кингисепп;3029;/banks/Sankt-Peterburg_i_oblast~/Kingisepp/;47;48667;0
Санкт-Петербург и область;Кириши;216;/banks/Sankt-Peterburg_i_oblast~/Kirisshi/;47;52826;0
Санкт-Петербург и область;Кировск;221;/banks/Sankt-Peterburg_i_oblast~/Kirovsk/;47;25633;0
Санкт-Петербург и область;Коммунар;3066;/banks/Sankt-Peterburg_i_oblast~/Kommunar/;47;20265;0
Санкт-Петербург и область;Лодейное Поле;3224;/banks/Sankt-Peterburg_i_oblast~/Lodeynoe_Pole/;47;21053;0
Санкт-Петербург и область;Луга;222;/banks/Sankt-Peterburg_i_oblast~/Luga/;47;36409;0
Санкт-Петербург и область;Любань;3242;/banks/Sankt-Peterburg_i_oblast~/Lyuban~/;47;4188;0
Санкт-Петербург и область;Никольское;3429;/banks/Sankt-Peterburg_i_oblast~/Nikol~skoe/;47;19345;0
Санкт-Петербург и область;Новая Ладога;3436;/banks/Sankt-Peterburg_i_oblast~/Novaya_Ladoga/;47;8839;0
Санкт-Петербург и область;Отрадное;224;/banks/Sankt-Peterburg_i_oblast~/Otradnoe/;47;23874;0
Санкт-Петербург и область;Пикалево;223;/banks/Sankt-Peterburg_i_oblast~/Pikalevo/;47;21567;0
Санкт-Петербург и область;Подпорожье;3629;/banks/Sankt-Peterburg_i_oblast~/Podporozh~e/;47;18729;0
Санкт-Петербург и область;Приморск;3671;/banks/Sankt-Peterburg_i_oblast~/Primorsk/;47;6122;0
Санкт-Петербург и область;Приозерск;3675;/banks/Sankt-Peterburg_i_oblast~/Priozersk/;47;18929;0
Санкт-Петербург и область;Светогорск;3756;/banks/Sankt-Peterburg_i_oblast~/Svetogorsk/;47;15973;0
Санкт-Петербург и область;Сертолово;226;/banks/Sankt-Peterburg_i_oblast~/Sertolovo/;47;47854;0
Санкт-Петербург и область;Сланцы;3206;/banks/Sankt-Peterburg_i_oblast~/Slantssyi/;47;33587;0
Санкт-Петербург и область;Сясьстрой;3899;/banks/Sankt-Peterburg_i_oblast~/Syas~stroy/;47;13747;0
Санкт-Петербург и область;Тихвин;218;/banks/Sankt-Peterburg_i_oblast~/Tihvin/;47;58843;0
Санкт-Петербург и область;Тосно;3207;/banks/Sankt-Peterburg_i_oblast~/Tosno/;47;39127;0
Санкт-Петербург и область;Шлиссельбург;3204;/banks/Sankt-Peterburg_i_oblast~/Shlissel~burg/;47;13305;0
Саратовская область;Аркадак;2453;/banks/Saratovskaya_oblast~/Arkadak/;64;12846;0
Саратовская область;Аткарск;504;/banks/Saratovskaya_oblast~/Atkarsk/;64;25620;0
Саратовская область;Балашов;502;/banks/Saratovskaya_oblast~/Balasshov/;64;82222;0
Саратовская область;Вольск;503;/banks/Saratovskaya_oblast~/Vol~sk/;64;66520;0
Саратовская область;Ершов;2845;/banks/Saratovskaya_oblast~/Ersshov/;64;21447;0
Саратовская область;Калининск;2961;/banks/Saratovskaya_oblast~/Kalininsk/;64;16442;0
Саратовская область;Красный Кут;3132;/banks/Saratovskaya_oblast~/Krasnyiy_Kut/;64;14420;0
Саратовская область;Маркс;505;/banks/Saratovskaya_oblast~/Marks/;64;31535;0
Саратовская область;Новоузенск;3482;/banks/Saratovskaya_oblast~/Novouzensk/;64;17015;0
Саратовская область;Петровск;3595;/banks/Saratovskaya_oblast~/Petrovsk/;64;31158;0
Саратовская область;Пугачев;3689;/banks/Saratovskaya_oblast~/Pugachev/;64;41705;0
Саратовская область;Ртищево;3724;/banks/Saratovskaya_oblast~/Rtisschevo/;64;41295;0
Саратовская область;Хвалынск;4085;/banks/Saratovskaya_oblast~/Hvalyinsk/;64;13094;0
Саратовская область;Шиханы;7511;/banks/Saratovskaya_oblast~/Shihanyi/;64;6067;0
Сахалинская область;Александровск-Сахалинский;772;/banks/Sahalinskaya_oblast~/Aleksandrovsk-Sahalinskiy/;65;10613;0
Сахалинская область;Анива;773;/banks/Sahalinskaya_oblast~/Aniva/;65;9113;0
Сахалинская область;Долинск;2805;/banks/Sahalinskaya_oblast~/Dolinsk/;65;12200;0
Сахалинская область;Корсаков;774;/banks/Sahalinskaya_oblast~/Korsakov/;65;33518;0
Сахалинская область;Курильск;4954;/banks/Sahalinskaya_oblast~/Kuril~sk/;65;2070;0
Сахалинская область;Макаров;3259;/banks/Sahalinskaya_oblast~/Makarov/;65;6705;0
Сахалинская область;Невельск;3392;/banks/Sahalinskaya_oblast~/Nevel~sk/;65;11667;0
Сахалинская область;Оха;3550;/banks/Sahalinskaya_oblast~/Oha/;65;23007;0
Сахалинская область;Поронайск;775;/banks/Sahalinskaya_oblast~/Poronaysk/;65;16099;0
Сахалинская область;Северо-Курильск;7568;/banks/Sahalinskaya_oblast~/Severo-Kuril~sk/;65;2535;0
Сахалинская область;Томари;4807;/banks/Sahalinskaya_oblast~/Tomari/;65;4537;0
Сахалинская область;Холмск;776;/banks/Sahalinskaya_oblast~/Holmsk/;65;30936;0
Сахалинская область;Шахтерск;9074;/banks/Sahalinskaya_oblast~/Shahtersk/;65;8382;0
Свердловская область;Алапаевск;538;/banks/Sverdlovskaya_oblast~/Alapaevsk/;66;38198;0
Свердловская область;Арамиль;2447;/banks/Sverdlovskaya_oblast~/Aramil~/;66;14227;0
Свердловская область;Артемовский;537;/banks/Sverdlovskaya_oblast~/Artemovskiy/;66;33136;0
Свердловская область;Асбест;539;/banks/Sverdlovskaya_oblast~/Asbest/;66;68914;0
Свердловская область;Березовский;542;/banks/Sverdlovskaya_oblast~/Berezovskiy/;66;51583;0
Свердловская область;Богданович;2570;/banks/Sverdlovskaya_oblast~/Bogdanovich/;66;30678;0
Свердловская область;Верхний Тагил;2663;/banks/Sverdlovskaya_oblast~/Verhniy_Tagil/;66;11839;0
Свердловская область;Верхняя Пышма;540;/banks/Sverdlovskaya_oblast~/Verhnyaya_Pyisshma/;66;59745;0
Свердловская область;Верхняя Салда;541;/banks/Sverdlovskaya_oblast~/Verhnyaya_Salda/;66;46240;0
Свердловская область;Верхняя Тура;2665;/banks/Sverdlovskaya_oblast~/Verhnyaya_Tura/;66;9468;0
Свердловская область;Верхотурье;2668;/banks/Sverdlovskaya_oblast~/Verhotur~e/;66;8815;0
Свердловская область;Волчанск;2689;/banks/Sverdlovskaya_oblast~/Volchansk/;66;10008;0
Свердловская область;Дегтярск;2773;/banks/Sverdlovskaya_oblast~/Degtyarsk/;66;15521;0
Свердловская область;Ивдель;2906;/banks/Sverdlovskaya_oblast~/Ivdel~/;66;17764;0
Свердловская область;Ирбит;2939;/banks/Sverdlovskaya_oblast~/Irbit/;66;38352;0
Свердловская область;Камышлов;2979;/banks/Sverdlovskaya_oblast~/Kamyisshlov/;66;26875;0
Свердловская область;Карпинск;2999;/banks/Sverdlovskaya_oblast~/Karpinsk/;66;29118;0
Свердловская область;Качканар;544;/banks/Sverdlovskaya_oblast~/Kachkanar/;66;41429;0
Свердловская область;Кировград;548;/banks/Sverdlovskaya_oblast~/Kirovgrad/;66;21006;0
Свердловская область;Краснотурьинск;546;/banks/Sverdlovskaya_oblast~/Krasnotur~insk/;66;59701;0
Свердловская область;Красноуральск;545;/banks/Sverdlovskaya_oblast~/Krasnoural~sk/;66;24973;0
Свердловская область;Красноуфимск;547;/banks/Sverdlovskaya_oblast~/Krasnoufimsk/;66;39762;0
Свердловская область;Кушва;549;/banks/Sverdlovskaya_oblast~/Kusshva/;66;30166;0
Свердловская область;Лесной;550;/banks/Sverdlovskaya_oblast~/Lesnoy/;66;50364;0
Свердловская область;Михайловск;6224;/banks/Sverdlovskaya_oblast~/Mihaylovsk/;66;9854;0
Свердловская область;Невьянск;556;/banks/Sverdlovskaya_oblast~/Nev~yansk/;66;24555;0
Свердловская область;Нижние Серги;551;/banks/Sverdlovskaya_oblast~/Nizhnie_Sergi/;66;10347;0
Свердловская область;Нижняя Салда;552;/banks/Sverdlovskaya_oblast~/Nizhnyaya_Salda/;66;17610;0
Свердловская область;Нижняя Тура;553;/banks/Sverdlovskaya_oblast~/Nizhnyaya_Tura/;66;21997;0
Свердловская область;Новая Ляля;6177;/banks/Sverdlovskaya_oblast~/Novaya_Lyalya/;66;12731;0
Свердловская область;Новоуральск;554;/banks/Sverdlovskaya_oblast~/Novoural~sk/;66;85519;0
Свердловская область;Полевской;555;/banks/Sverdlovskaya_oblast~/Polevskoy/;66;64191;0
Свердловская область;Ревда;543;/banks/Sverdlovskaya_oblast~/Revda/;66;61890;0
Свердловская область;Реж;3711;/banks/Sverdlovskaya_oblast~/Rezh/;66;38213;0
Свердловская область;Североуральск;3764;/banks/Sverdlovskaya_oblast~/Severoural~sk/;66;29279;0
Свердловская область;Серов;559;/banks/Sverdlovskaya_oblast~/Serov/;66;99381;0
Свердловская область;Среднеуральск;3842;/banks/Sverdlovskaya_oblast~/Sredneural~sk/;66;20445;0
Свердловская область;Сухой Лог;557;/banks/Sverdlovskaya_oblast~/Suhoy_Log/;66;34547;0
Свердловская область;Сысерть;558;/banks/Sverdlovskaya_oblast~/Syisert~/;66;20485;0
Свердловская область;Тавда;3901;/banks/Sverdlovskaya_oblast~/Tavda/;66;35415;0
Свердловская область;Талица;3909;/banks/Sverdlovskaya_oblast~/Talitssa/;66;16220;0
Свердловская область;Туринск;3986;/banks/Sverdlovskaya_oblast~/Turinsk/;66;17923;0
Смоленская область;Велиж;4673;/banks/Smolenskaya_oblast~/Velizh/;67;7620;0
Смоленская область;Вязьма;173;/banks/Smolenskaya_oblast~/Vyaz~ma/;67;57103;0
Смоленская область;Гагарин;172;/banks/Smolenskaya_oblast~/Gagarin/;67;31721;0
Смоленская область;Демидов;4687;/banks/Smolenskaya_oblast~/Demidov/;67;7333;0
Смоленская область;Десногорск;177;/banks/Smolenskaya_oblast~/Desnogorsk/;67;29677;0
Смоленская область;Дорогобуж;2809;/banks/Smolenskaya_oblast~/Dorogobuzh/;67;10720;0
Смоленская область;Духовщина;4695;/banks/Smolenskaya_oblast~/Duhovsschina/;67;4370;0
Смоленская область;Ельня;4696;/banks/Smolenskaya_oblast~/El~nya/;67;10095;0
Смоленская область;Починок;4771;/banks/Smolenskaya_oblast~/Pochinok/;67;8776;0
Смоленская область;Рославль;174;/banks/Smolenskaya_oblast~/Roslavl~/;67;54898;0
Смоленская область;Рудня;7610;/banks/Smolenskaya_oblast~/Rudnya/;67;10029;0
Смоленская область;Сафоново;175;/banks/Smolenskaya_oblast~/Safonovo/;67;46116;0
Смоленская область;Смоленск;176;/banks/Smolensk/;67;326863;0
Смоленская область;Сычевка;4803;/banks/Smolenskaya_oblast~/Syichevka/;67;8111;0
Смоленская область;Ярцево;178;/banks/Smolenskaya_oblast~/Yartssevo/;67;47853;0
Ставропольский край;Благодарный;2564;/banks/Stavropol~skiy_kray/Blagodarnyiy/;26;32736;0
Ставропольский край;Буденновск;820;/banks/Stavropol~skiy_kray/Budennovsk/;26;64628;0
Ставропольский край;Георгиевск;821;/banks/Stavropol~skiy_kray/Georgievsk/;26;72126;0
Ставропольский край;Ессентуки;814;/banks/Stavropol~skiy_kray/Essentuki/;26;100969;0
Ставропольский край;Железноводск;825;/banks/Stavropol~skiy_kray/Zheleznovodsk/;26;24496;0
Ставропольский край;Зеленокумск;4700;/banks/Stavropol~skiy_kray/Zelenokumsk/;26;35790;0
Ставропольский край;Изобильный;2921;/banks/Stavropol~skiy_kray/Izobil~nyiy/;26;40546;0
Ставропольский край;Ипатово;2937;/banks/Stavropol~skiy_kray/Ipatovo/;26;26055;0
Ставропольский край;Кисловодск;815;/banks/Stavropol~skiy_kray/Kislovodsk/;26;128502;0
Ставропольский край;Лермонтов;822;/banks/Stavropol~skiy_kray/Lermontov/;26;22540;0
Ставропольский край;Минеральные Воды;816;/banks/Stavropol~skiy_kray/Mineral~nyie_Vodyi/;26;76715;0
Ставропольский край;Михайловск;3318;/banks/Stavropol~skiy_kray/Mihaylovsk/;26;71018;0
Ставропольский край;Невинномысск;817;/banks/Stavropol~skiy_kray/Nevinnomyissk/;26;118351;0
Ставропольский край;Нефтекумск;3406;/banks/Stavropol~skiy_kray/Neftekumsk/;26;27700;0
Ставропольский край;Новоалександровск;3441;/banks/Stavropol~skiy_kray/Novoaleksandrovsk/;26;26759;0
Ставропольский край;Новопавловск;3470;/banks/Stavropol~skiy_kray/Novopavlovsk/;26;26556;0
